#Meteorological data for Loobos (from PALS), 1997-.
#1 years of 30 minute data.
#    Down  Down      Rainfall      Snowfall     Air       Wind                 Specific
#    SWR   LWR        rate           rate      temp.      speed     Pressure   humidity
# (W m-2) (W m-2)  (kg m-2 s-1) (kg m-2 s-1)   (K)       (m s-1) )   (Pa)      (kg kg-1)
    0.0  350.2     0.000e+00     0.000e+00   289.680     2.700     101026.8   1.036e-02
    0.0  348.8     0.000e+00     0.000e+00   289.030     1.950     101026.1   1.042e-02
    0.0  347.6     0.000e+00     0.000e+00   288.550     1.900     101025.6   1.043e-02
    0.0  345.7     0.000e+00     0.000e+00   288.100     2.140     101025.1   1.029e-02
    0.0  344.8     0.000e+00     0.000e+00   287.960     2.160     101025.0   1.020e-02
    0.0  343.2     0.000e+00     0.000e+00   287.600     1.850     101024.6   1.006e-02
    0.0  344.4     0.000e+00     0.000e+00   287.810     1.960     101024.8   1.019e-02
    0.0  344.5     0.000e+00     0.000e+00   287.840     1.330     101024.9   1.020e-02
    0.0  343.4     0.000e+00     0.000e+00   287.550     1.240     101024.6   1.012e-02
    0.0  342.1     0.000e+00     0.000e+00   287.310     1.460     101024.3   1.002e-02
    0.0  340.5     0.000e+00     0.000e+00   286.980     1.710     101024.0   9.879e-03
    0.0  339.1     0.000e+00     0.000e+00   286.740     1.670     101023.7   9.733e-03
    0.0  338.7     0.000e+00     0.000e+00   286.680     1.470     101023.7   9.695e-03
    0.0  337.9     0.000e+00     0.000e+00   286.540     1.500     101023.5   9.605e-03
    0.8  340.2     0.000e+00     0.000e+00   286.920     1.810     101023.9   9.850e-03
    6.1  342.6     0.000e+00     0.000e+00   287.310     1.740     101024.3   1.011e-02
   13.0  343.8     0.000e+00     0.000e+00   287.500     1.550     101024.5   1.023e-02
   34.8  344.8     0.000e+00     0.000e+00   287.660     1.190     101024.7   1.034e-02
   54.5  346.4     0.000e+00     0.000e+00   287.970     1.650     101025.0   1.047e-02
   83.4  346.2     0.000e+00     0.000e+00   288.310     1.760     101025.4   1.027e-02
  102.8  346.2     0.000e+00     0.000e+00   288.580     1.660     101025.6   1.016e-02
  131.3  346.1     0.000e+00     0.000e+00   288.790     2.170     101025.9   1.004e-02
  128.4  346.0     0.000e+00     0.000e+00   289.000     2.540     101026.1   9.923e-03
  143.1  345.4     0.000e+00     0.000e+00   289.010     2.370     101026.1   9.805e-03
  149.7  345.8     0.000e+00     0.000e+00   289.110     1.960     101026.2   9.835e-03
  140.1  345.2     0.000e+00     0.000e+00   288.960     2.400     101026.0   9.796e-03
  174.2  346.2     0.000e+00     0.000e+00   289.000     2.190     101026.1   9.957e-03
  187.4  347.2     0.000e+00     0.000e+00   289.250     1.930     101026.3   1.002e-02
  272.3  346.8     0.000e+00     0.000e+00   289.320     2.660     101026.4   9.913e-03
  334.1  348.6     0.000e+00     0.000e+00   289.940     2.030     101027.0   9.959e-03
  457.3  349.8     0.000e+00     0.000e+00   290.430     2.030     101027.5   9.933e-03
  524.0  351.6     0.000e+00     0.000e+00   290.930     1.660     101028.0   1.003e-02
  623.4  353.7     0.000e+00     0.000e+00   291.520     0.940     101028.6   1.014e-02
  415.9  356.0     0.000e+00     0.000e+00   292.160     1.260     101029.3   1.025e-02
  484.2  357.6     0.000e+00     0.000e+00   292.590     1.920     101029.7   1.035e-02
  594.0  359.3     0.000e+00     0.000e+00   293.060     2.040     101030.2   1.043e-02
  393.5  359.9     0.000e+00     0.000e+00   293.180     2.050     101030.3   1.048e-02
  399.4  358.6     0.000e+00     0.000e+00   293.060     2.550     101030.2   1.030e-02
  359.2  358.5     0.000e+00     0.000e+00   293.360     2.320     101030.5   1.015e-02
  368.5  359.8     0.000e+00     0.000e+00   293.460     2.030     101030.6   1.034e-02
  363.5  361.8     0.000e+00     0.000e+00   293.850     2.310     101031.0   1.052e-02
  437.6  364.3     0.000e+00     0.000e+00   293.960     2.400     101031.1   1.092e-02
  209.6  364.9     0.000e+00     0.000e+00   293.370     2.450     101030.5   1.131e-02
  230.0  364.5     0.000e+00     0.000e+00   293.240     2.810     101030.4   1.129e-02
  153.4  363.4     0.000e+00     0.000e+00   293.020     2.970     101030.2   1.121e-02
  109.2  361.4     0.000e+00     0.000e+00   292.840     2.150     101030.0   1.092e-02
   41.3  357.7     0.000e+00     0.000e+00   292.160     2.000     101029.3   1.057e-02
    6.3  354.7     0.000e+00     0.000e+00   291.190     1.840     101028.3   1.048e-02
    0.0  352.9     0.000e+00     0.000e+00   290.360     2.110     101027.5   1.053e-02
    0.0  351.4     0.000e+00     0.000e+00   289.770     2.100     101026.9   1.054e-02
    0.0  349.1     0.000e+00     0.000e+00   289.060     2.220     101026.1   1.046e-02
    0.0  347.8     0.000e+00     0.000e+00   288.570     2.410     101025.6   1.045e-02
    0.0  345.3     0.000e+00     0.000e+00   287.990     2.360     101025.0   1.026e-02
    0.0  342.1     0.000e+00     0.000e+00   287.380     1.970     101024.4   9.970e-03
    0.0  340.7     0.000e+00     0.000e+00   287.120     1.780     101024.1   9.851e-03
    0.0  341.7     0.000e+00     0.000e+00   287.370     1.920     101024.4   9.903e-03
    0.0  341.8     0.000e+00     0.000e+00   287.480     1.600     101024.5   9.883e-03
    0.0  342.1     0.000e+00     0.000e+00   287.560     1.540     101024.6   9.884e-03
    0.0  342.4     0.000e+00     0.000e+00   287.630     1.630     101024.6   9.909e-03
    0.0  342.3     0.000e+00     0.000e+00   287.660     1.670     101024.7   9.876e-03
    0.0  341.9     0.000e+00     0.000e+00   287.550     1.420     101024.6   9.867e-03
    0.0  340.9     0.000e+00     0.000e+00   287.390     1.920     101024.4   9.753e-03
    0.0  340.3     0.000e+00     0.000e+00   287.290     2.030     101024.3   9.699e-03
    1.3  340.0     0.000e+00     0.000e+00   287.260     2.480     101024.3   9.660e-03
    4.8  340.4     0.000e+00     0.000e+00   287.280     1.940     101024.3   9.713e-03
   11.0  339.8     0.000e+00     0.000e+00   287.190     2.770     101024.2   9.656e-03
   24.9  339.6     0.000e+00     0.000e+00   287.130     1.910     101024.1   9.648e-03
   38.7  340.5     0.000e+00     0.000e+00   287.320     1.670     101024.3   9.719e-03
   50.6  341.2     0.000e+00     0.000e+00   287.410     1.170     101024.4   9.807e-03
   85.1  341.3     0.000e+00     0.000e+00   287.750     2.050     101024.8   9.654e-03
  140.4  342.7     0.000e+00     0.000e+00   288.200     1.930     101025.2   9.697e-03
  138.2  344.7     0.000e+00     0.000e+00   288.630     1.140     101025.7   9.863e-03
  131.3  344.5     0.000e+00     0.000e+00   288.800     1.760     101025.9   9.750e-03
  190.5  346.0     0.000e+00     0.000e+00   289.280     1.680     101026.4   9.795e-03
  204.1  346.9     0.000e+00     0.000e+00   289.310     2.290     101026.4   9.941e-03
  181.7  347.8     0.000e+00     0.000e+00   289.470     2.370     101026.6   1.002e-02
  221.1  347.6     0.000e+00     0.000e+00   289.590     2.670     101026.7   9.935e-03
  293.8  347.4     0.000e+00     0.000e+00   289.760     3.090     101026.9   9.820e-03
  351.2  346.7     0.000e+00     0.000e+00   290.010     2.680     101027.1   9.582e-03
  385.2  348.4     0.000e+00     0.000e+00   290.750     1.450     101027.9   9.533e-03
  294.5  350.3     0.000e+00     0.000e+00   290.950     1.720     101028.1   9.797e-03
  394.8  351.3     0.000e+00     0.000e+00   291.400     1.750     101028.5   9.768e-03
  264.6  353.1     0.000e+00     0.000e+00   291.330     1.880     101028.5   1.012e-02
  406.2  354.5     0.000e+00     0.000e+00   291.540     1.630     101028.7   1.028e-02
  523.3  355.2     0.000e+00     0.000e+00   292.100     2.520     101029.2   1.013e-02
  459.9  353.8     0.000e+00     0.000e+00   292.250     2.650     101029.4   9.812e-03
  527.5  354.5     0.000e+00     0.000e+00   292.800     2.390     101029.9   9.687e-03
  418.9  352.6     0.000e+00     0.000e+00   292.770     2.850     101029.9   9.349e-03
  404.2  352.5     0.000e+00     0.000e+00   292.820     2.720     101030.0   9.312e-03
  407.3  353.8     0.000e+00     0.000e+00   293.000     2.500     101030.1   9.459e-03
  393.0  353.6     0.000e+00     0.000e+00   293.020     2.520     101030.2   9.415e-03
  234.4  352.7     0.000e+00     0.000e+00   292.530     2.760     101029.7   9.481e-03
  176.9  352.5     0.000e+00     0.000e+00   292.190     2.430     101029.3   9.606e-03
  117.7  351.5     0.000e+00     0.000e+00   291.720     2.490     101028.9   9.647e-03
   57.3  349.1     0.000e+00     0.000e+00   290.950     2.360     101028.1   9.566e-03
   12.0  346.3     0.000e+00     0.000e+00   290.040     2.430     101027.1   9.492e-03
    0.0  343.1     0.000e+00     0.000e+00   289.080     2.220     101026.1   9.362e-03
    0.0  340.1     0.000e+00     0.000e+00   288.200     2.100     101025.2   9.225e-03
    0.0  337.7     0.000e+00     0.000e+00   287.480     2.260     101024.5   9.127e-03
    0.0  335.4     0.000e+00     0.000e+00   286.820     2.220     101023.8   9.022e-03
    0.0  333.4     0.000e+00     0.000e+00   286.240     2.220     101023.2   8.946e-03
    0.0  331.5     0.000e+00     0.000e+00   285.730     2.170     101022.6   8.829e-03
    0.0  329.5     0.000e+00     0.000e+00   285.270     2.060     101022.2   8.686e-03
    0.0  328.7     0.000e+00     0.000e+00   285.070     2.270     101022.0   8.632e-03
    0.0  327.5     0.000e+00     0.000e+00   284.830     1.990     101021.7   8.529e-03
    0.0  325.9     0.000e+00     0.000e+00   284.510     1.770     101021.4   8.389e-03
    0.0  325.5     0.000e+00     0.000e+00   284.440     1.810     101021.3   8.350e-03
    0.0  324.4     0.000e+00     0.000e+00   284.260     1.680     101021.1   8.250e-03
    0.0  323.0     0.000e+00     0.000e+00   284.010     1.560     101020.8   8.112e-03
    0.0  323.8     0.000e+00     0.000e+00   284.150     1.510     101021.0   8.189e-03
    0.0  324.2     0.000e+00     0.000e+00   284.210     1.460     101021.0   8.222e-03
    8.8  323.9     0.000e+00     0.000e+00   284.170     1.400     101021.0   8.200e-03
   33.8  328.1     0.000e+00     0.000e+00   284.900     1.830     101021.8   8.612e-03
   49.4  331.9     0.000e+00     0.000e+00   285.550     2.060     101022.5   8.994e-03
   69.0  334.6     0.000e+00     0.000e+00   286.000     2.350     101022.9   9.267e-03
   83.7  336.4     0.000e+00     0.000e+00   286.300     2.000     101023.2   9.454e-03
  100.7  338.0     0.000e+00     0.000e+00   286.560     1.520     101023.5   9.618e-03
  137.9  339.0     0.000e+00     0.000e+00   286.730     1.740     101023.7   9.727e-03
  157.5  340.8     0.000e+00     0.000e+00   287.020     1.780     101024.0   9.915e-03
  244.7  343.5     0.000e+00     0.000e+00   287.480     2.100     101024.5   1.018e-02
  582.2  348.1     0.000e+00     0.000e+00   288.920     2.060     101026.0   1.034e-02
  682.6  351.6     0.000e+00     0.000e+00   290.660     2.830     101027.8   1.016e-02
  732.0  353.7     0.000e+00     0.000e+00   291.970     3.550     101029.1   9.925e-03
  772.0  355.8     0.000e+00     0.000e+00   292.550     4.030     101029.7   1.004e-02
  716.0  357.9     0.000e+00     0.000e+00   292.880     3.710     101030.0   1.027e-02
  634.6  360.2     0.000e+00     0.000e+00   293.320     2.640     101030.5   1.047e-02
  922.0  361.6     0.000e+00     0.000e+00   294.020     2.950     101031.2   1.041e-02
  743.0  362.9     0.000e+00     0.000e+00   294.510     3.210     101031.6   1.042e-02
  723.0  363.7     0.000e+00     0.000e+00   294.690     2.840     101031.8   1.047e-02
  686.4  365.3     0.000e+00     0.000e+00   294.790     2.950     101031.9   1.072e-02
  745.0  366.2     0.000e+00     0.000e+00   295.740     2.710     101032.9   1.045e-02
  390.0  364.4     0.000e+00     0.000e+00   295.340     3.210     101032.5   1.031e-02
  403.1  364.8     0.000e+00     0.000e+00   295.280     2.830     101032.4   1.041e-02
  570.0  363.9     0.000e+00     0.000e+00   295.730     3.540     101032.9   1.003e-02
  280.1  366.0     0.000e+00     0.000e+00   295.840     3.670     101033.0   1.036e-02
  469.5  365.3     0.000e+00     0.000e+00   295.790     3.000     101032.9   1.026e-02
  477.9  365.1     0.000e+00     0.000e+00   296.220     3.760     101033.3   1.002e-02
  349.3  364.7     0.000e+00     0.000e+00   295.970     3.500     101033.1   1.006e-02
  257.8  365.4     0.000e+00     0.000e+00   296.070     3.340     101033.2   1.014e-02
  102.2  361.4     0.000e+00     0.000e+00   295.100     2.450     101032.2   9.859e-03
  149.1  361.7     0.000e+00     0.000e+00   295.320     2.200     101032.5   9.813e-03
   74.3  361.6     0.000e+00     0.000e+00   294.980     1.980     101032.1   9.959e-03
   23.7  360.3     0.000e+00     0.000e+00   294.190     2.030     101031.3   1.008e-02
    3.0  357.8     0.000e+00     0.000e+00   293.420     2.370     101030.6   9.988e-03
    0.0  354.6     0.000e+00     0.000e+00   292.230     2.440     101029.4   9.966e-03
    0.0  352.6     0.000e+00     0.000e+00   291.470     2.580     101028.6   9.970e-03
    0.0  350.5     0.000e+00     0.000e+00   290.960     2.330     101028.1   9.829e-03
    0.0  348.2     0.000e+00     0.000e+00   290.460     2.250     101027.6   9.642e-03
    0.0  346.9     0.000e+00     0.000e+00   290.060     2.590     101027.2   9.589e-03
    0.0  346.6     0.000e+00     0.000e+00   289.930     2.890     101027.0   9.593e-03
    0.0  345.9     0.000e+00     0.000e+00   289.730     2.720     101026.8   9.564e-03
    0.0  344.2     0.000e+00     0.000e+00   289.220     2.360     101026.3   9.493e-03
    0.0  342.3     0.000e+00     0.000e+00   288.710     2.640     101025.8   9.394e-03
    0.0  341.1     0.000e+00     0.000e+00   288.430     2.990     101025.5   9.311e-03
    0.0  340.6     0.000e+00     0.000e+00   288.310     3.070     101025.4   9.259e-03
    0.0  339.9     0.000e+00     0.000e+00   288.240     3.220     101025.3   9.174e-03
    0.0  339.0     0.000e+00     0.000e+00   288.140     3.030     101025.2   9.061e-03
    0.0  338.4     0.000e+00     0.000e+00   287.980     2.970     101025.0   9.019e-03
    0.0  337.8     0.000e+00     0.000e+00   287.820     2.980     101024.8   8.998e-03
   11.3  337.8     0.000e+00     0.000e+00   287.720     2.930     101024.7   9.033e-03
   50.3  338.2     0.000e+00     0.000e+00   287.770     2.620     101024.8   9.083e-03
  113.3  340.7     0.000e+00     0.000e+00   288.350     2.530     101025.4   9.262e-03
  162.0  343.7     0.000e+00     0.000e+00   289.170     2.340     101026.2   9.417e-03
  234.0  346.5     0.000e+00     0.000e+00   290.020     2.480     101027.1   9.528e-03
  314.9  350.2     0.000e+00     0.000e+00   290.910     1.820     101028.0   9.797e-03
  393.0  354.7     0.000e+00     0.000e+00   292.130     1.540     101029.3   1.004e-02
  471.0  358.8     0.000e+00     0.000e+00   293.240     1.950     101030.4   1.026e-02
  545.4  361.4     0.000e+00     0.000e+00   294.540     1.880     101031.7   1.012e-02
  607.7  361.9     0.000e+00     0.000e+00   295.280     2.400     101032.4   9.866e-03
  671.2  362.2     0.000e+00     0.000e+00   296.090     2.400     101033.2   9.555e-03
  732.0  360.2     0.000e+00     0.000e+00   296.620     2.800     101033.7   8.939e-03
  788.0  360.4     0.000e+00     0.000e+00   296.810     3.230     101033.9   8.878e-03
  809.0  360.0     0.000e+00     0.000e+00   297.170     3.050     101034.3   8.629e-03
  744.0  359.8     0.000e+00     0.000e+00   297.360     2.720     101034.5   8.510e-03
  816.0  361.3     0.000e+00     0.000e+00   297.910     2.330     101035.0   8.530e-03
  625.6  362.0     0.000e+00     0.000e+00   297.710     2.370     101034.8   8.755e-03
  878.0  362.5     0.000e+00     0.000e+00   298.070     2.360     101035.1   8.666e-03
  890.0  364.0     0.000e+00     0.000e+00   298.650     2.640     101035.7   8.680e-03
  626.9  363.1     0.000e+00     0.000e+00   298.280     1.620     101035.4   8.686e-03
  686.1  364.6     0.000e+00     0.000e+00   298.570     2.430     101035.6   8.815e-03
  631.7  364.0     0.000e+00     0.000e+00   298.660     2.300     101035.7   8.673e-03
  211.5  364.1     0.000e+00     0.000e+00   298.160     1.960     101035.2   8.920e-03
  536.3  365.2     0.000e+00     0.000e+00   298.490     2.260     101035.6   8.965e-03
  401.4  365.1     0.000e+00     0.000e+00   298.770     2.300     101035.8   8.819e-03
  164.9  363.9     0.000e+00     0.000e+00   298.170     2.160     101035.2   8.889e-03
  334.7  365.4     0.000e+00     0.000e+00   298.230     2.690     101035.3   9.122e-03
  308.6  366.2     0.000e+00     0.000e+00   298.270     2.720     101035.3   9.258e-03
  222.1  365.2     0.000e+00     0.000e+00   298.120     2.630     101035.2   9.147e-03
  131.2  365.2     0.000e+00     0.000e+00   297.650     2.540     101034.7   9.365e-03
   74.7  364.8     0.000e+00     0.000e+00   296.930     2.190     101034.0   9.620e-03
   30.9  363.5     0.000e+00     0.000e+00   296.090     2.300     101033.2   9.791e-03
    4.2  360.6     0.000e+00     0.000e+00   295.170     2.450     101032.3   9.690e-03
    0.0  357.6     0.000e+00     0.000e+00   294.190     1.980     101031.3   9.596e-03
    0.0  355.1     0.000e+00     0.000e+00   293.340     2.090     101030.5   9.539e-03
    0.0  355.2     0.000e+00     0.000e+00   292.450     2.820     101029.6   9.980e-03
    0.0  356.2     0.000e+00     0.000e+00   292.280     2.840     101029.4   1.023e-02
    0.0  356.3     0.000e+00     0.000e+00   292.230     2.940     101029.4   1.027e-02
    0.0  356.2     0.000e+00     0.000e+00   292.230     3.010     101029.4   1.026e-02
    0.0  355.3     0.000e+00     0.000e+00   291.960     3.160     101029.1   1.022e-02
    0.0  354.0     0.000e+00     0.000e+00   291.510     3.370     101028.6   1.020e-02
    0.0  353.0     0.000e+00     0.000e+00   291.110     2.990     101028.2   1.020e-02
    0.0  352.7     0.000e+00     0.000e+00   290.980     3.090     101028.1   1.021e-02
    0.0  351.7     0.000e+00     0.000e+00   290.720     2.870     101027.8   1.015e-02
    0.0  351.2     0.000e+00     0.000e+00   290.570     2.680     101027.7   1.012e-02
    0.0  350.8     0.000e+00     0.000e+00   290.600     3.410     101027.7   1.004e-02
    0.0  350.2     0.000e+00     0.000e+00   290.620     3.170     101027.7   9.930e-03
    0.0  350.4     0.000e+00     0.000e+00   290.760     2.850     101027.9   9.893e-03
    2.5  350.5     0.000e+00     0.000e+00   290.840     1.970     101028.0   9.880e-03
    8.5  349.6     0.000e+00     0.000e+00   290.210     1.190     101027.3   1.001e-02
   20.0  349.8     0.000e+00     0.000e+00   289.960     1.020     101027.1   1.016e-02
   22.9  350.2     0.000e+00     0.000e+00   290.120     1.520     101027.2   1.016e-02
   37.4  350.8     0.000e+00     0.000e+00   290.330     1.610     101027.4   1.016e-02
   48.7  351.7     0.000e+00     0.000e+00   290.650     2.010     101027.8   1.017e-02
   73.0  353.3     0.000e+00     0.000e+00   291.170     2.040     101028.3   1.022e-02
  178.5  356.2     0.000e+00     0.000e+00   292.290     1.150     101029.4   1.023e-02
  252.4  360.8     0.000e+00     0.000e+00   293.860     1.620     101031.0   1.034e-02
  249.9  363.8     0.000e+00     0.000e+00   294.400     1.140     101031.5   1.064e-02
  466.5  365.1     0.000e+00     0.000e+00   295.770     1.840     101032.9   1.023e-02
  627.6  365.7     0.000e+00     0.000e+00   297.650     2.440     101034.7   9.462e-03
  765.0  366.3     0.000e+00     0.000e+00   298.350     2.480     101035.4   9.239e-03
  672.2  361.7     0.000e+00     0.000e+00   298.040     3.260     101035.1   8.541e-03
  770.0  363.7     0.000e+00     0.000e+00   298.690     3.090     101035.8   8.599e-03
  654.0  363.5     0.000e+00     0.000e+00   298.880     2.460     101035.9   8.474e-03
  938.0  364.7     0.000e+00     0.000e+00   299.250     2.730     101036.3   8.515e-03
  656.9  364.9     0.000e+00     0.000e+00   299.270     2.930     101036.3   8.547e-03
  788.0  368.4     0.000e+00     0.000e+00   299.520     1.870     101036.5   9.073e-03
  324.0  372.6     0.000e+00     0.000e+00   298.850     2.720     101035.9   1.015e-02
  139.5  369.7     0.000e+00     0.000e+00   298.380     1.480     101035.4   9.842e-03
  145.6  371.0     0.000e+00     0.000e+00   298.420     0.590     101035.5   1.007e-02
  230.2  375.5     0.000e+00     0.000e+00   298.470     0.960     101035.5   1.087e-02
  359.9  377.8     0.000e+00     0.000e+00   297.810     2.240     101034.9   1.160e-02
  543.0  377.4     0.000e+00     0.000e+00   297.890     2.390     101035.0   1.149e-02
  433.9  377.9     0.000e+00     0.000e+00   297.880     2.660     101035.0   1.159e-02
  340.3  378.0     0.000e+00     0.000e+00   297.870     2.210     101035.0   1.160e-02
  255.7  380.9     0.000e+00     0.000e+00   297.380     2.690     101034.5   1.236e-02
  183.0  377.3     0.000e+00     0.000e+00   296.710     2.890     101033.8   1.203e-02
  102.7  377.0     0.000e+00     0.000e+00   295.970     2.110     101033.1   1.230e-02
   72.3  375.5     0.000e+00     0.000e+00   295.120     2.170     101032.3   1.243e-02
   32.8  373.5     0.000e+00     0.000e+00   294.040     1.850     101031.2   1.256e-02
    4.7  368.5     0.000e+00     0.000e+00   293.110     1.640     101030.2   1.210e-02
    0.0  365.0     0.000e+00     0.000e+00   292.160     1.360     101029.3   1.190e-02
    0.0  364.0     0.000e+00     0.000e+00   291.650     1.160     101028.8   1.195e-02
    0.0  363.0     0.000e+00     0.000e+00   291.270     1.110     101028.4   1.195e-02
    0.0  362.8     0.000e+00     0.000e+00   291.000     1.440     101028.1   1.204e-02
    0.0  361.9     0.000e+00     0.000e+00   290.740     1.250     101027.9   1.200e-02
    0.0  361.9     0.000e+00     0.000e+00   290.650     1.510     101027.8   1.203e-02
    0.0  359.8     0.000e+00     0.000e+00   290.220     1.490     101027.3   1.186e-02
    0.0  358.3     0.000e+00     0.000e+00   289.880     1.430     101027.0   1.174e-02
    0.0  357.2     0.000e+00     0.000e+00   289.610     1.720     101026.7   1.167e-02
    0.0  355.2     0.000e+00     0.000e+00   289.250     1.820     101026.3   1.147e-02
    0.0  354.2     0.000e+00     0.000e+00   289.100     1.950     101026.2   1.136e-02
    0.0  352.1     0.000e+00     0.000e+00   288.780     1.310     101025.8   1.113e-02
    0.0  346.8     0.000e+00     0.000e+00   287.960     1.020     101025.0   1.055e-02
    0.0  345.5     0.000e+00     0.000e+00   287.770     1.160     101024.8   1.042e-02
    0.3  344.7     0.000e+00     0.000e+00   287.640     1.250     101024.7   1.033e-02
    7.7  343.5     0.000e+00     0.000e+00   287.450     0.940     101024.5   1.020e-02
   33.0  342.5     0.000e+00     0.000e+00   287.280     0.610     101024.3   1.009e-02
   62.8  342.5     0.000e+00     0.000e+00   287.290     0.330     101024.3   1.009e-02
  125.3  345.9     0.000e+00     0.000e+00   287.820     0.270     101024.8   1.045e-02
  174.6  351.6     0.000e+00     0.000e+00   288.710     0.180     101025.8   1.108e-02
  227.8  356.6     0.000e+00     0.000e+00   289.460     0.670     101026.5   1.163e-02
  331.1  361.9     0.000e+00     0.000e+00   290.230     0.570     101027.3   1.223e-02
  402.6  365.6     0.000e+00     0.000e+00   290.760     0.380     101027.9   1.265e-02
  324.9  368.0     0.000e+00     0.000e+00   293.370     0.760     101030.5   1.188e-02
  504.7  372.1     0.000e+00     0.000e+00   294.640     0.290     101031.8   1.203e-02
  444.2  369.9     0.000e+00     0.000e+00   295.230     0.980     101032.4   1.135e-02
  582.2  370.2     0.000e+00     0.000e+00   295.480     1.480     101032.6   1.130e-02
  577.6  368.0     0.000e+00     0.000e+00   296.140     1.210     101033.3   1.059e-02
  334.8  371.1     0.000e+00     0.000e+00   295.760     1.640     101032.9   1.133e-02
  288.1  372.0     0.000e+00     0.000e+00   295.660     1.870     101032.8   1.155e-02
  548.5  373.1     0.000e+00     0.000e+00   296.200     1.380     101033.3   1.149e-02
  655.3  374.3     0.000e+00     0.000e+00   296.830     1.340     101033.9   1.142e-02
  466.6  374.5     0.000e+00     0.000e+00   297.150     1.530     101034.2   1.130e-02
  585.4  376.1     0.000e+00     0.000e+00   297.330     1.590     101034.4   1.152e-02
  624.1  375.4     0.000e+00     0.000e+00   297.730     1.940     101034.8   1.119e-02
  598.8  375.8     0.000e+00     0.000e+00   297.840     2.750     101034.9   1.123e-02
  638.0  380.2     0.000e+00     0.000e+00   298.460     1.980     101035.5   1.174e-02
  525.4  378.9     0.000e+00     0.000e+00   298.200     2.600     101035.3   1.163e-02
  432.5  380.5     0.000e+00     0.000e+00   298.370     2.250     101035.4   1.184e-02
  157.2  381.8     0.000e+00     0.000e+00   297.950     1.260     101035.0   1.228e-02
   88.1  380.9     0.000e+00     0.000e+00   297.030     1.960     101034.1   1.253e-02
   53.2  378.2     0.000e+00     0.000e+00   296.330     2.370     101033.4   1.237e-02
   62.9  377.6     0.000e+00     0.000e+00   296.020     1.430     101033.1   1.241e-02
    1.8  370.7     4.444e-04     0.000e+00   294.480     2.080     101031.6   1.186e-02
   15.5  360.5     1.878e-03     0.000e+00   290.720     1.460     101027.8   1.175e-02
   40.3  359.6     0.000e+00     0.000e+00   290.200     0.860     101027.3   1.182e-02
   44.7  359.2     0.000e+00     0.000e+00   290.080     1.960     101027.2   1.181e-02
   13.4  357.4     0.000e+00     0.000e+00   289.930     1.500     101027.0   1.155e-02
    0.0  357.0     0.000e+00     0.000e+00   289.790     1.040     101026.9   1.155e-02
    0.0  355.6     0.000e+00     0.000e+00   289.410     0.810     101026.5   1.148e-02
    0.0  355.1     0.000e+00     0.000e+00   289.490     1.350     101026.6   1.134e-02
    0.0  356.1     0.000e+00     0.000e+00   289.610     1.190     101026.7   1.146e-02
    0.0  357.0     0.000e+00     0.000e+00   289.890     0.800     101027.0   1.151e-02
    0.0  355.9     0.000e+00     0.000e+00   289.780     1.150     101026.9   1.135e-02
    0.0  354.5     0.000e+00     0.000e+00   289.370     1.340     101026.4   1.130e-02
    0.0  355.8     0.000e+00     0.000e+00   290.100     1.500     101027.2   1.119e-02
    0.0  351.0     0.000e+00     0.000e+00   288.910     0.890     101026.0   1.086e-02
    0.0  348.0     0.000e+00     0.000e+00   288.170     0.410     101025.2   1.067e-02
    0.0  348.7     0.000e+00     0.000e+00   288.270     1.130     101025.3   1.075e-02
    0.0  349.1     0.000e+00     0.000e+00   288.430     1.220     101025.5   1.075e-02
    0.0  345.4     0.000e+00     0.000e+00   287.770     1.780     101024.8   1.040e-02
    0.0  347.3     0.000e+00     0.000e+00   288.070     1.910     101025.1   1.060e-02
    0.0  347.8     0.000e+00     0.000e+00   288.150     1.760     101025.2   1.065e-02
    3.8  348.7     0.000e+00     0.000e+00   288.300     1.720     101025.3   1.074e-02
   27.3  348.4     0.000e+00     0.000e+00   288.230     1.780     101025.3   1.071e-02
   80.1  347.6     0.000e+00     0.000e+00   288.100     1.330     101025.1   1.063e-02
  102.6  350.1     0.000e+00     0.000e+00   288.480     1.380     101025.5   1.091e-02
  164.6  357.0     0.000e+00     0.000e+00   289.520     0.420     101026.6   1.168e-02
  238.6  361.3     0.000e+00     0.000e+00   290.170     0.940     101027.3   1.215e-02
  339.5  362.7     0.000e+00     0.000e+00   290.900     1.390     101028.0   1.206e-02
  400.3  363.4     0.000e+00     0.000e+00   291.770     1.380     101028.9   1.178e-02
  418.4  362.9     0.000e+00     0.000e+00   292.370     1.200     101029.5   1.142e-02
  577.3  363.9     0.000e+00     0.000e+00   293.240     1.370     101030.4   1.119e-02
  398.9  364.7     0.000e+00     0.000e+00   293.680     2.820     101030.8   1.112e-02
  198.3  363.1     0.000e+00     0.000e+00   293.140     2.900     101030.3   1.109e-02
  421.6  362.9     0.000e+00     0.000e+00   292.460     2.880     101029.6   1.138e-02
  541.5  360.8     0.000e+00     0.000e+00   292.520     3.730     101029.7   1.096e-02
  600.1  362.6     0.000e+00     0.000e+00   292.970     2.820     101030.1   1.107e-02
  869.0  366.7     0.000e+00     0.000e+00   293.350     3.180     101030.5   1.166e-02
  885.0  367.3     0.000e+00     0.000e+00   294.180     3.060     101031.3   1.137e-02
  555.9  368.5     0.000e+00     0.000e+00   294.580     3.010     101031.7   1.140e-02
